Zeilentyp;Report_ID;Bereich;Modell;Modellkennung;Groesse;Run;Szenariotyp;Phase;Aufgabe;Aufgabentyp;Versuch;Versuchsstatus;Abbruchgrund;Quelle_ID;Referenzgruppe;Kanonisch;Run_Status;Run_Gesamtzeit_s;Run_SLM_Zeit_s;Run_Prompt_Tokens;Run_Output_Tokens;Run_Tokens_gesamt;Run_erfolgreiche_SLM_Zeit_s;Run_erfolgreiche_Tokens;Run_Abbrueche;Run_Abbruchzeit_s;Run_Timeouts;Run_Timeoutzeit_gemessen_s;Run_Timeoutzeit_angesetzt_s;Run_Overhead_s;Run_Formatreparaturen;Run_Modellneustarts;Run_einbezogene_Tasks;Run_ausgeschlossene_Overview_Tasks;Run_einbezogene_Gesamtzeit_s;Run_einbezogene_SLM_Zeit_s;Run_einbezogene_Tokens;Run_einbezogene_Abbrueche;Run_einbezogene_Abbruchzeit_s;Run_einbezogene_Timeouts;Run_einbezogene_Timeoutzeit_s;Run_einbezogene_Overhead_s;Aufgabe_Gesamtzeit_s;Aufruf_Dauer_s;SLM_Wallzeit_s;Prompt_Tokens;Output_Tokens;Tokens_gesamt;Tokenwerte_vorhanden;SLM_Wallzeit_vorhanden;Modellneustartzeit_s;Formatreparatur;Overview_ausgeschlossen;Quelldurchsatz_Token_s;Referenzdurchsatz_Token_s
ATTEMPT;R0003;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;3;intermodel:organized_phase3:ARM_gut_S3->TRM_gut_S3;format_repair;1;OK;;SRC_01;False;true;OK;;;;;;;;;;;;;;;;;;;;;;;;;;93.2990976000001;20.299378100000467;20.298587599998427;3574;1412;4986;true;true;0.0;true;false;193.21303026725386;37.27982852578875
ATTEMPT;R0003;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;3;intermodel:organized_phase3:ARM_gut_S3->PM_gut_S3;normal;1;OK;;SRC_01;False;true;OK;;;;;;;;;;;;;;;;;;;;;;;;;;29.16893540000092;28.88571370000136;28.88496430000305;3188;1797;4985;true;true;0.0;false;false;193.21303026725386;37.27982852578875
ATTEMPT;R0003;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;3;intermodel:organized_phase3:BPM_gut_S3->CM_gut_S3;normal;1;OK;;SRC_01;False;true;OK;;;;;;;;;;;;;;;;;;;;;;;;;;100.42025609999837;37.693320099999255;37.69254699999874;3140;2421;5561;true;true;0.0;false;false;193.21303026725386;37.27982852578875
ATTEMPT;R0003;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;3;intermodel:organized_phase3:BPM_gut_S3->CM_gut_S3;format_repair;1;OK;;SRC_01;False;true;OK;;;;;;;;;;;;;;;;;;;;;;;;;;100.42025609999837;36.358891899999435;36.358173000000534;3915;2266;6181;true;true;0.0;true;false;193.21303026725386;37.27982852578875
ATTEMPT;R0003;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;3;intermodel:organized_phase3:BPM_gut_S3->CM_gut_S3;format_repair;1;OK;;SRC_01;False;true;OK;;;;;;;;;;;;;;;;;;;;;;;;;;100.42025609999837;25.781370299999253;25.780583799998567;3915;1758;5673;true;true;0.0;true;false;193.21303026725386;37.27982852578875
ATTEMPT;R0003;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;3;intermodel:organized_phase3:Marketing_gut_S3->CM_gut_S3;normal;1;OK;;SRC_01;False;true;OK;;;;;;;;;;;;;;;;;;;;;;;;;;27.085881200000586;26.858057199999166;26.857302899999922;3159;1634;4793;true;true;0.0;false;false;193.21303026725386;37.27982852578875
ATTEMPT;R0003;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;3;intermodel:organized_phase3:BPM_gut_S3->TRM_gut_S3;normal;1;OK;;SRC_01;False;true;OK;;;;;;;;;;;;;;;;;;;;;;;;;;72.14327430000048;27.997545700000046;27.996588699999847;3100;1721;4821;true;true;0.0;false;false;193.21303026725386;37.27982852578875
ATTEMPT;R0003;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;3;intermodel:organized_phase3:BPM_gut_S3->TRM_gut_S3;format_repair;1;OK;;SRC_01;False;true;OK;;;;;;;;;;;;;;;;;;;;;;;;;;72.14327430000048;18.899186099999497;18.898398799999995;3709;1042;4751;true;true;0.0;true;false;193.21303026725386;37.27982852578875
ATTEMPT;R0003;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;3;intermodel:organized_phase3:BPM_gut_S3->TRM_gut_S3;format_repair;1;OK;;SRC_01;False;true;OK;;;;;;;;;;;;;;;;;;;;;;;;;;72.14327430000048;24.649236400000518;24.648515799999586;3823;1680;5503;true;true;0.0;true;false;193.21303026725386;37.27982852578875
ATTEMPT;R0003;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;3;intermodel:organized_phase3:Marketing_gut_S3->TRM_gut_S3;normal;1;OK;;SRC_01;False;true;OK;;;;;;;;;;;;;;;;;;;;;;;;;;61.56855949999954;26.965490400001727;26.964763799998764;3119;1675;4794;true;true;0.0;false;false;193.21303026725386;37.27982852578875
ATTEMPT;R0003;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;3;intermodel:organized_phase3:Marketing_gut_S3->TRM_gut_S3;format_repair;1;OK;;SRC_01;False;true;OK;;;;;;;;;;;;;;;;;;;;;;;;;;61.56855949999954;25.12258550000115;25.12189970000327;3510;1513;5023;true;true;0.0;true;false;193.21303026725386;37.27982852578875
ATTEMPT;R0003;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;3;intermodel:organized_phase3:Marketing_gut_S3->TRM_gut_S3;format_repair;1;OK;;SRC_01;False;true;OK;;;;;;;;;;;;;;;;;;;;;;;;;;61.56855949999954;8.904270000002725;8.903564099997311;3508;574;4082;true;true;0.0;true;false;193.21303026725386;37.27982852578875
ATTEMPT;R0003;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;3;intermodel:organized_phase3:TRM_gut_S3->CM_gut_S3;normal;1;OK;;SRC_01;False;true;OK;;;;;;;;;;;;;;;;;;;;;;;;;;123.2678162000011;32.00484910000159;32.004115199997614;3479;2003;5482;true;true;0.0;false;false;193.21303026725386;37.27982852578875
ATTEMPT;R0003;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;3;intermodel:organized_phase3:TRM_gut_S3->CM_gut_S3;format_repair;1;OK;;SRC_01;False;true;OK;;;;;;;;;;;;;;;;;;;;;;;;;;123.2678162000011;26.5882597000018;26.587475299998914;4524;1512;6036;true;true;0.0;true;false;193.21303026725386;37.27982852578875
ATTEMPT;R0003;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;3;intermodel:organized_phase3:TRM_gut_S3->CM_gut_S3;format_repair;1;OK;;SRC_01;False;true;OK;;;;;;;;;;;;;;;;;;;;;;;;;;123.2678162000011;39.30106969999906;39.30029830000058;4008;2458;6466;true;true;0.0;true;false;193.21303026725386;37.27982852578875
ATTEMPT;R0003;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;3;intermodel:organized_phase3:TRM_gut_S3->CM_gut_S3;format_repair;1;OK;;SRC_01;False;true;OK;;;;;;;;;;;;;;;;;;;;;;;;;;123.2678162000011;24.595434799997747;24.594662100000278;3883;1698;5581;true;true;0.0;true;false;193.21303026725386;37.27982852578875
ATTEMPT;R0003;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;3;intermodel:organized_phase3:PM_gut_S3->CM_gut_S3;normal;1;OK;;SRC_01;False;true;OK;;;;;;;;;;;;;;;;;;;;;;;;;;30.9580909000033;30.762987399997655;30.76224060000095;3308;1921;5229;true;true;0.0;false;false;193.21303026725386;37.27982852578875
ATTEMPT;R0003;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;3;intermodel:organized_phase3:PM_gut_S3->TRM_gut_S3;normal;1;OK;;SRC_01;False;true;OK;;;;;;;;;;;;;;;;;;;;;;;;;;18.104864799999632;18.097667699999874;18.096914699999616;3242;1028;4270;true;true;0.0;false;false;193.21303026725386;37.27982852578875
RUN;R0004;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;4;;;;;;SRC_01;False;true;COMPLETED_WITH_ERRORS;1626.5359524999985;1618.3857699000037;215677;101544;317221;1618.3857699000037;317221;0;0;0;0;0.0;8.150182599994878;29;0;25;0;1626.2478711999975;1618.3857699000037;317221;0;0;0;0;7.86210129999381;;;;;;;;;;;;193.21303026725386;37.27982852578875
ATTEMPT;R0004;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;4;intermodel:organized_phase4:GM_gut_S4->CM_gut_S4;normal;1;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;120.1161233999992;40.13687539999955;40.12059819999922;3879;2536;6415;true;true;0.0;false;false;193.21303026725386;37.27982852578875
ATTEMPT;R0004;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;4;intermodel:organized_phase4:GM_gut_S4->CM_gut_S4;format_repair;1;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;120.1161233999992;25.59800969999924;25.597212299999228;4533;1443;5976;true;true;0.0;true;false;193.21303026725386;37.27982852578875
ATTEMPT;R0004;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;4;intermodel:organized_phase4:GM_gut_S4->CM_gut_S4;format_repair;1;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;120.1161233999992;20.310401000002457;20.30962290000025;4405;1392;5797;true;true;0.0;true;false;193.21303026725386;37.27982852578875
ATTEMPT;R0004;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;4;intermodel:organized_phase4:GM_gut_S4->CM_gut_S4;format_repair;1;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;120.1161233999992;32.340853400000924;32.34008000000176;4405;2280;6685;true;true;0.0;true;false;193.21303026725386;37.27982852578875
ATTEMPT;R0004;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;4;intermodel:organized_phase4:GM_gut_S4->BPM_gut_S4;normal;1;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;162.7338587000013;36.634233500000846;36.63349179999932;3262;2352;5614;true;true;0.0;false;false;193.21303026725386;37.27982852578875
ATTEMPT;R0004;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;4;intermodel:organized_phase4:GM_gut_S4->BPM_gut_S4;format_repair;1;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;162.7338587000013;48.814269099999365;48.81353730000046;4067;3118;7185;true;true;0.0;true;false;193.21303026725386;37.27982852578875
ATTEMPT;R0004;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;4;intermodel:organized_phase4:GM_gut_S4->BPM_gut_S4;format_repair;1;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;162.7338587000013;35.042511899999226;35.04175860000032;4067;2475;6542;true;true;0.0;true;false;193.21303026725386;37.27982852578875
ATTEMPT;R0004;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;4;intermodel:organized_phase4:GM_gut_S4->BPM_gut_S4;format_repair;1;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;162.7338587000013;41.68350869999995;41.68280819999927;3873;2632;6505;true;true;0.0;true;false;193.21303026725386;37.27982852578875
ATTEMPT;R0004;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;4;intermodel:organized_phase4:GM_gut_S4->Marketing_gut_S4;normal;1;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;20.15598659999887;20.146257300002617;20.14548139999897;3281;1158;4439;true;true;0.0;false;false;193.21303026725386;37.27982852578875
ATTEMPT;R0004;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;4;intermodel:organized_phase4:GM_gut_S4->CustomerOrder_gut_S4;normal;1;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;86.40598049999971;34.045752699999866;34.04495339999994;3316;2139;5455;true;true;0.0;false;false;193.21303026725386;37.27982852578875
ATTEMPT;R0004;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;4;intermodel:organized_phase4:GM_gut_S4->CustomerOrder_gut_S4;format_repair;1;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;86.40598049999971;24.465446400001383;24.464580100000603;3785;1432;5217;true;true;0.0;true;false;193.21303026725386;37.27982852578875
ATTEMPT;R0004;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;4;intermodel:organized_phase4:GM_gut_S4->CustomerOrder_gut_S4;format_repair;1;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;86.40598049999971;27.588924699997733;27.588173400003143;3785;1947;5732;true;true;0.0;true;false;193.21303026725386;37.27982852578875
ATTEMPT;R0004;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;4;intermodel:organized_phase4:GM_gut_S4->Handle_Order_gut_S4;normal;1;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;99.01788890000171;30.601604899999074;30.600868999998056;3266;1927;5193;true;true;0.0;false;false;193.21303026725386;37.27982852578875
ATTEMPT;R0004;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;4;intermodel:organized_phase4:GM_gut_S4->Handle_Order_gut_S4;format_repair;1;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;99.01788890000171;28.012735500000417;28.011975299999904;3721;1658;5379;true;true;0.0;true;false;193.21303026725386;37.27982852578875
ATTEMPT;R0004;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;4;intermodel:organized_phase4:GM_gut_S4->Handle_Order_gut_S4;format_repair;1;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;99.01788890000171;19.91088590000072;19.910145199999533;3721;1390;5111;true;true;0.0;true;false;193.21303026725386;37.27982852578875
ATTEMPT;R0004;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;4;intermodel:organized_phase4:GM_gut_S4->Handle_Order_gut_S4;format_repair;1;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;99.01788890000171;19.96865649999745;19.967868700001418;3721;1390;5111;true;true;0.0;true;false;193.21303026725386;37.27982852578875
ATTEMPT;R0004;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;4;intermodel:organized_phase4:GM_gut_S4->TRM_gut_S4;normal;1;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;166.22834489999877;42.99625310000192;42.99545560000115;3639;2702;6341;true;true;0.0;false;false;193.21303026725386;37.27982852578875
ATTEMPT;R0004;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;4;intermodel:organized_phase4:GM_gut_S4->TRM_gut_S4;format_repair;1;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;166.22834489999877;46.673901999998634;46.67174320000049;6362;2679;9041;true;true;0.0;true;false;193.21303026725386;37.27982852578875
ATTEMPT;R0004;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;4;intermodel:organized_phase4:GM_gut_S4->TRM_gut_S4;format_repair;1;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;166.22834489999877;38.197392000001855;38.19659270000193;6362;2619;8981;true;true;0.0;true;false;193.21303026725386;37.27982852578875
ATTEMPT;R0004;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;4;intermodel:organized_phase4:GM_gut_S4->TRM_gut_S4;format_repair;1;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;166.22834489999877;37.811935199999425;37.81121550000171;6362;2619;8981;true;true;0.0;true;false;193.21303026725386;37.27982852578875
ATTEMPT;R0004;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;4;intermodel:organized_phase4:GM_gut_S4->PM_gut_S4;normal;1;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;145.15860640000028;29.55224520000047;29.55147829999987;3540;1820;5360;true;true;0.0;false;false;193.21303026725386;37.27982852578875
ATTEMPT;R0004;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;4;intermodel:organized_phase4:GM_gut_S4->PM_gut_S4;format_repair;1;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;145.15860640000028;35.564641900000424;35.56388660000084;5222;2057;7279;true;true;0.0;true;false;193.21303026725386;37.27982852578875
ATTEMPT;R0004;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;4;intermodel:organized_phase4:GM_gut_S4->PM_gut_S4;format_repair;1;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;145.15860640000028;39.77074790000188;39.76991909999924;5222;2771;7993;true;true;0.0;true;false;193.21303026725386;37.27982852578875
ATTEMPT;R0004;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;4;intermodel:organized_phase4:GM_gut_S4->PM_gut_S4;format_repair;1;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;145.15860640000028;39.74955670000054;39.74877099999867;5222;2771;7993;true;true;0.0;true;false;193.21303026725386;37.27982852578875
ATTEMPT;R0004;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;4;intermodel:organized_phase4:ARM_gut_S4->GM_gut_S4;normal;1;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;27.860724300000584;27.73093660000086;27.730166699999245;3573;1676;5249;true;true;0.0;false;false;193.21303026725386;37.27982852578875
ATTEMPT;R0004;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;4;intermodel:organized_phase4:ARM_gut_S4->BPM_gut_S4;normal;1;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;22.37557789999846;22.25334440000006;22.25261899999896;3128;1336;4464;true;true;0.0;false;false;193.21303026725386;37.27982852578875
ATTEMPT;R0004;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;4;intermodel:organized_phase4:ARM_gut_S4->Marketing_gut_S4;normal;1;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;23.555889899998874;23.429168999999092;23.42842059999748;3147;1423;4570;true;true;0.0;false;false;193.21303026725386;37.27982852578875
ATTEMPT;R0004;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;4;intermodel:organized_phase4:ARM_gut_S4->CustomerOrder_gut_S4;normal;1;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;22.857245899998816;22.849187100000563;22.848428300003434;3182;1381;4563;true;true;0.0;false;false;193.21303026725386;37.27982852578875
ATTEMPT;R0004;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;4;intermodel:organized_phase4:ARM_gut_S4->Handle_Order_gut_S4;normal;1;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;30.96529079999891;30.84339959999852;30.842693399998097;3132;1955;5087;true;true;0.0;false;false;193.21303026725386;37.27982852578875
ATTEMPT;R0004;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;4;intermodel:organized_phase4:ARM_gut_S4->TRM_gut_S4;normal;1;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;29.452824399999372;29.327563499999087;29.32672250000178;3505;1806;5311;true;true;0.0;false;false;193.21303026725386;37.27982852578875
ATTEMPT;R0004;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;4;intermodel:organized_phase4:ARM_gut_S4->PM_gut_S4;normal;1;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;24.95391430000018;24.8272810999988;24.826536399999895;3412;1474;4886;true;true;0.0;false;false;193.21303026725386;37.27982852578875
ATTEMPT;R0004;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;4;intermodel:organized_phase4:BPM_gut_S4->CM_gut_S4;normal;1;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;63.21512620000067;36.847978999998304;36.84723630000008;3386;2328;5714;true;true;0.0;false;false;193.21303026725386;37.27982852578875
ATTEMPT;R0004;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;4;intermodel:organized_phase4:BPM_gut_S4->CM_gut_S4;format_repair;1;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;63.21512620000067;26.086083999998664;26.085334199997305;4468;1465;5933;true;true;0.0;true;false;193.21303026725386;37.27982852578875
ATTEMPT;R0004;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;4;intermodel:organized_phase4:Marketing_gut_S4->CM_gut_S4;normal;1;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;129.6289508000009;32.82780709999861;32.827015499999106;3405;2042;5447;true;true;0.0;false;false;193.21303026725386;37.27982852578875
ATTEMPT;R0004;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;4;intermodel:organized_phase4:Marketing_gut_S4->CM_gut_S4;format_repair;1;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;129.6289508000009;44.450291500001185;44.44949629999974;4783;2720;7503;true;true;0.0;true;false;193.21303026725386;37.27982852578875
ATTEMPT;R0004;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;4;intermodel:organized_phase4:Marketing_gut_S4->CM_gut_S4;format_repair;1;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;129.6289508000009;27.312449400000332;27.31171220000033;4783;1914;6697;true;true;0.0;true;false;193.21303026725386;37.27982852578875
ATTEMPT;R0004;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;4;intermodel:organized_phase4:Marketing_gut_S4->CM_gut_S4;format_repair;1;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;129.6289508000009;24.497077299998637;24.49632250000286;3813;1427;5240;true;true;0.0;true;false;193.21303026725386;37.27982852578875
ATTEMPT;R0004;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;4;intermodel:organized_phase4:CustomerOrder_gut_S4->CM_gut_S4;normal;1;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;53.058583300000464;33.7701335999991;33.76935329999833;3440;2123;5563;true;true;0.0;false;false;193.21303026725386;37.27982852578875
ATTEMPT;R0004;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;4;intermodel:organized_phase4:CustomerOrder_gut_S4->CM_gut_S4;format_repair;1;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;53.058583300000464;19.014928699998563;19.014132700001937;3992;1025;5017;true;true;0.0;true;false;193.21303026725386;37.27982852578875
ATTEMPT;R0004;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;4;intermodel:organized_phase4:Handle_Order_gut_S4->CM_gut_S4;normal;1;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;89.22570680000354;28.63170059999902;28.630950399998255;3390;1773;5163;true;true;0.0;false;false;193.21303026725386;37.27982852578875
ATTEMPT;R0004;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;4;intermodel:organized_phase4:Handle_Order_gut_S4->CM_gut_S4;format_repair;1;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;89.22570680000354;27.696364400002494;27.69560840000122;4329;1609;5938;true;true;0.0;true;false;193.21303026725386;37.27982852578875
ATTEMPT;R0004;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;4;intermodel:organized_phase4:Handle_Order_gut_S4->CM_gut_S4;format_repair;1;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;89.22570680000354;32.49725760000001;32.49650290000136;4329;2288;6617;true;true;0.0;true;false;193.21303026725386;37.27982852578875
ATTEMPT;R0004;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;4;intermodel:organized_phase4:BPM_gut_S4->TRM_gut_S4;normal;1;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;36.62069369999881;36.61362409999856;36.61293769999975;3146;2363;5509;true;true;0.0;false;false;193.21303026725386;37.27982852578875
ATTEMPT;R0004;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;4;intermodel:organized_phase4:Marketing_gut_S4->TRM_gut_S4;normal;1;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;47.864311699999234;20.53011619999961;20.52941159999682;3165;1214;4379;true;true;0.0;false;false;193.21303026725386;37.27982852578875
ATTEMPT;R0004;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;4;intermodel:organized_phase4:Marketing_gut_S4->TRM_gut_S4;format_repair;1;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;47.864311699999234;27.071032099996955;27.070308999998815;3565;1643;5208;true;true;0.0;true;false;193.21303026725386;37.27982852578875
ATTEMPT;R0004;Intermodellbeziehungen;Gemma 4 4B;gemma4:e4b;4B;1;organized;4;intermodel:organized_phase4:CustomerOrder_gut_S4->TRM_gut_S4;normal;1;OK;;SRC_01;False;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;31.11722540000119;30.983683200000087;30.982968399999663;3200;1956;5156;true;true;0.0;false;false;193.21303026725386;37.27982852578875
