Bericht;Bereich;Modell;Groesse;Run;Szenariotyp;Phase;Schrittart;Aufgabe;Status;Dauer [s];SLM-Zeit [s];Prompt-Tokens;Output-Tokens;Tokens gesamt;Formatreparaturen;Modellneustarts;Abbrueche;Timeouts;Abbruchgrund;Fehlerart;Neustart;Timeout
62;Modellgenerierung;Qwen3.5;4B;3;organized;2;pipeline_started;;;;;;;;;;;;;;;
62;Modellgenerierung;Qwen3.5;4B;3;organized;2;model_attempt_started;model:organized_phase2:GoalModel:goal.txt;;;;;;;;;;;;;;
62;Modellgenerierung;Qwen3.5;4B;3;organized;2;slm_request_started;model:organized_phase2:GoalModel:goal.txt;;;;;;;;;;;;;;
62;Modellgenerierung;Qwen3.5;4B;3;organized;2;slm_attempt_aborted;model:organized_phase2:GoalModel:goal.txt;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
62;Modellgenerierung;Qwen3.5;4B;3;organized;2;slm_service_restart_finished;model:organized_phase2:GoalModel:goal.txt;OK;3.302445399996941;;;;;;;;;;;;120.0
62;Modellgenerierung;Qwen3.5;4B;3;organized;2;slm_request_started;model:organized_phase2:GoalModel:goal.txt;;;;;;;;;;;;;;
62;Modellgenerierung;Qwen3.5;4B;3;organized;2;slm_request_started;format_repair:model:organized_phase2:GoalModel:goal.txt:attempt:1;;;;;;;;;;;;;;
62;Modellgenerierung;Qwen3.5;4B;3;organized;2;slm_request_started;format_repair:model:organized_phase2:GoalModel:goal.txt:attempt:2;;;;;;;;;;;;;;
62;Modellgenerierung;Qwen3.5;4B;3;organized;2;slm_attempt_aborted;format_repair:model:organized_phase2:GoalModel:goal.txt:attempt:2;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
62;Modellgenerierung;Qwen3.5;4B;3;organized;2;slm_service_restart_finished;format_repair:model:organized_phase2:GoalModel:goal.txt:attempt:2;OK;3.2639862000069115;;;;;;;;;;;;120.0
62;Modellgenerierung;Qwen3.5;4B;3;organized;2;slm_request_started;format_repair:model:organized_phase2:GoalModel:goal.txt:attempt:2;;;;;;;;;;;;;;
62;Modellgenerierung;Qwen3.5;4B;3;organized;2;slm_attempt_aborted;format_repair:model:organized_phase2:GoalModel:goal.txt:attempt:2;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
62;Modellgenerierung;Qwen3.5;4B;3;organized;2;slm_service_restart_finished;format_repair:model:organized_phase2:GoalModel:goal.txt:attempt:2;OK;3.2646451000036905;;;;;;;;;;;;120.0
62;Modellgenerierung;Qwen3.5;4B;3;organized;2;slm_request_started;format_repair:model:organized_phase2:GoalModel:goal.txt:attempt:2;;;;;;;;;;;;;;
62;Modellgenerierung;Qwen3.5;4B;3;organized;2;slm_request_started;format_repair:model:organized_phase2:GoalModel:goal.txt:attempt:3;;;;;;;;;;;;;;
62;Modellgenerierung;Qwen3.5;4B;3;organized;2;model_attempt_started;model:organized_phase2:BusinessProcessModel:business_process.txt;;;;;;;;;;;;;;
62;Modellgenerierung;Qwen3.5;4B;3;organized;2;slm_request_started;model:organized_phase2:BusinessProcessModel:business_process.txt;;;;;;;;;;;;;;
62;Modellgenerierung;Qwen3.5;4B;3;organized;2;slm_request_started;format_repair:model:organized_phase2:BusinessProcessModel:business_process.txt:attempt:1;;;;;;;;;;;;;;
62;Modellgenerierung;Qwen3.5;4B;3;organized;2;slm_request_started;format_repair:model:organized_phase2:BusinessProcessModel:business_process.txt:attempt:2;;;;;;;;;;;;;;
62;Modellgenerierung;Qwen3.5;4B;3;organized;2;slm_request_started;format_repair:model:organized_phase2:BusinessProcessModel:business_process.txt:attempt:3;;;;;;;;;;;;;;
62;Modellgenerierung;Qwen3.5;4B;3;organized;2;model_attempt_started;model:organized_phase2:ActorsResourcesModel:actors_ressources.txt;;;;;;;;;;;;;;
62;Modellgenerierung;Qwen3.5;4B;3;organized;2;slm_request_started;model:organized_phase2:ActorsResourcesModel:actors_ressources.txt;;;;;;;;;;;;;;
62;Modellgenerierung;Qwen3.5;4B;3;organized;2;model_attempt_started;model:organized_phase2:ConceptsModel:concept.txt;;;;;;;;;;;;;;
62;Modellgenerierung;Qwen3.5;4B;3;organized;2;slm_request_started;model:organized_phase2:ConceptsModel:concept.txt;;;;;;;;;;;;;;
62;Modellgenerierung;Qwen3.5;4B;3;organized;2;model_attempt_started;model:organized_phase2:TechnicalComponentsRequirementsModel:technical_requirement.txt;;;;;;;;;;;;;;
62;Modellgenerierung;Qwen3.5;4B;3;organized;2;slm_request_started;model:organized_phase2:TechnicalComponentsRequirementsModel:technical_requirement.txt;;;;;;;;;;;;;;
62;Modellgenerierung;Qwen3.5;4B;3;organized;2;slm_request_started;format_repair:model:organized_phase2:TechnicalComponentsRequirementsModel:technical_requirement.txt:attempt:1;;;;;;;;;;;;;;
62;Modellgenerierung;Qwen3.5;4B;3;organized;2;model_attempt_started;model:organized_phase2:ProductServiceModel:product.txt;;;;;;;;;;;;;;
62;Modellgenerierung;Qwen3.5;4B;3;organized;2;slm_request_started;model:organized_phase2:ProductServiceModel:product.txt;;;;;;;;;;;;;;
62;Modellgenerierung;Qwen3.5;4B;3;organized;2;slm_attempt_aborted;model:organized_phase2:ProductServiceModel:product.txt;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
62;Modellgenerierung;Qwen3.5;4B;3;organized;2;slm_service_restart_finished;model:organized_phase2:ProductServiceModel:product.txt;OK;3.282708400001866;;;;;;;;;;;;120.0
62;Modellgenerierung;Qwen3.5;4B;3;organized;2;slm_request_started;model:organized_phase2:ProductServiceModel:product.txt;;;;;;;;;;;;;;
62;Modellgenerierung;Qwen3.5;4B;3;organized;2;pipeline_finished;;COMPLETED_WITH_ERRORS;1916.8550327999983;1388.0484688000288;30440;102001;132441;7;4;;0;;;;
63;Modellgenerierung;Qwen3.5;4B;3;organized;3;pipeline_started;;;;;;;;;;;;;;;
63;Modellgenerierung;Qwen3.5;4B;3;organized;3;model_attempt_started;model:organized_phase3:GoalModel:goal.txt;;;;;;;;;;;;;;
63;Modellgenerierung;Qwen3.5;4B;3;organized;3;slm_request_started;model:organized_phase3:GoalModel:goal.txt;;;;;;;;;;;;;;
63;Modellgenerierung;Qwen3.5;4B;3;organized;3;slm_request_started;format_repair:model:organized_phase3:GoalModel:goal.txt:attempt:1;;;;;;;;;;;;;;
63;Modellgenerierung;Qwen3.5;4B;3;organized;3;model_attempt_started;model:organized_phase3:BusinessProcessModel:business_process_1.txt;;;;;;;;;;;;;;
63;Modellgenerierung;Qwen3.5;4B;3;organized;3;slm_request_started;model:organized_phase3:BusinessProcessModel:business_process_1.txt;;;;;;;;;;;;;;
63;Modellgenerierung;Qwen3.5;4B;3;organized;3;model_attempt_started;model:organized_phase3:BusinessProcessModel:business_process_2.txt;;;;;;;;;;;;;;
63;Modellgenerierung;Qwen3.5;4B;3;organized;3;slm_request_started;model:organized_phase3:BusinessProcessModel:business_process_2.txt;;;;;;;;;;;;;;
63;Modellgenerierung;Qwen3.5;4B;3;organized;3;slm_attempt_aborted;model:organized_phase3:BusinessProcessModel:business_process_2.txt;;;;;;;;;1;;timeout;SLMTimeoutError;True;
63;Modellgenerierung;Qwen3.5;4B;3;organized;3;slm_service_restart_finished;model:organized_phase3:BusinessProcessModel:business_process_2.txt;OK;2.188991299999543;;;;;;;;;;;;120.0
63;Modellgenerierung;Qwen3.5;4B;3;organized;3;slm_request_started;model:organized_phase3:BusinessProcessModel:business_process_2.txt;;;;;;;;;;;;;;
63;Modellgenerierung;Qwen3.5;4B;3;organized;3;slm_attempt_aborted;model:organized_phase3:BusinessProcessModel:business_process_2.txt;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
63;Modellgenerierung;Qwen3.5;4B;3;organized;3;slm_service_restart_finished;model:organized_phase3:BusinessProcessModel:business_process_2.txt;OK;2.178157399999691;;;;;;;;;;;;120.0
63;Modellgenerierung;Qwen3.5;4B;3;organized;3;slm_request_started;model:organized_phase3:BusinessProcessModel:business_process_2.txt;;;;;;;;;;;;;;
63;Modellgenerierung;Qwen3.5;4B;3;organized;3;slm_attempt_aborted;model:organized_phase3:BusinessProcessModel:business_process_2.txt;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
63;Modellgenerierung;Qwen3.5;4B;3;organized;3;slm_service_restart_finished;model:organized_phase3:BusinessProcessModel:business_process_2.txt;OK;2.1839171999999962;;;;;;;;;;;;120.0
63;Modellgenerierung;Qwen3.5;4B;3;organized;3;slm_request_started;model:organized_phase3:BusinessProcessModel:business_process_2.txt;;;;;;;;;;;;;;
63;Modellgenerierung;Qwen3.5;4B;3;organized;3;slm_request_started;format_repair:model:organized_phase3:BusinessProcessModel:business_process_2.txt:attempt:1;;;;;;;;;;;;;;
63;Modellgenerierung;Qwen3.5;4B;3;organized;3;model_attempt_started;model:organized_phase3:ActorsResourcesModel:actors_ressources.txt;;;;;;;;;;;;;;
63;Modellgenerierung;Qwen3.5;4B;3;organized;3;slm_request_started;model:organized_phase3:ActorsResourcesModel:actors_ressources.txt;;;;;;;;;;;;;;
63;Modellgenerierung;Qwen3.5;4B;3;organized;3;slm_attempt_aborted;model:organized_phase3:ActorsResourcesModel:actors_ressources.txt;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
63;Modellgenerierung;Qwen3.5;4B;3;organized;3;slm_service_restart_finished;model:organized_phase3:ActorsResourcesModel:actors_ressources.txt;OK;2.2077398000001267;;;;;;;;;;;;120.0
63;Modellgenerierung;Qwen3.5;4B;3;organized;3;slm_request_started;model:organized_phase3:ActorsResourcesModel:actors_ressources.txt;;;;;;;;;;;;;;
63;Modellgenerierung;Qwen3.5;4B;3;organized;3;slm_attempt_aborted;model:organized_phase3:ActorsResourcesModel:actors_ressources.txt;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
63;Modellgenerierung;Qwen3.5;4B;3;organized;3;slm_service_restart_finished;model:organized_phase3:ActorsResourcesModel:actors_ressources.txt;OK;2.2285241999998107;;;;;;;;;;;;120.0
63;Modellgenerierung;Qwen3.5;4B;3;organized;3;slm_request_started;model:organized_phase3:ActorsResourcesModel:actors_ressources.txt;;;;;;;;;;;;;;
63;Modellgenerierung;Qwen3.5;4B;3;organized;3;slm_request_started;format_repair:model:organized_phase3:ActorsResourcesModel:actors_ressources.txt:attempt:1;;;;;;;;;;;;;;
63;Modellgenerierung;Qwen3.5;4B;3;organized;3;slm_attempt_aborted;format_repair:model:organized_phase3:ActorsResourcesModel:actors_ressources.txt:attempt:1;;;;;;;;;1;;timeout;SLMTimeoutError;True;
63;Modellgenerierung;Qwen3.5;4B;3;organized;3;slm_service_restart_finished;format_repair:model:organized_phase3:ActorsResourcesModel:actors_ressources.txt:attempt:1;OK;2.2475322999998752;;;;;;;;;;;;120.0
63;Modellgenerierung;Qwen3.5;4B;3;organized;3;slm_request_started;format_repair:model:organized_phase3:ActorsResourcesModel:actors_ressources.txt:attempt:1;;;;;;;;;;;;;;
63;Modellgenerierung;Qwen3.5;4B;3;organized;3;model_attempt_started;model:organized_phase3:ConceptsModel:concept.txt;;;;;;;;;;;;;;
63;Modellgenerierung;Qwen3.5;4B;3;organized;3;slm_request_started;model:organized_phase3:ConceptsModel:concept.txt;;;;;;;;;;;;;;
63;Modellgenerierung;Qwen3.5;4B;3;organized;3;slm_request_started;format_repair:model:organized_phase3:ConceptsModel:concept.txt:attempt:1;;;;;;;;;;;;;;
63;Modellgenerierung;Qwen3.5;4B;3;organized;3;model_attempt_started;model:organized_phase3:TechnicalComponentsRequirementsModel:technical_requirement.txt;;;;;;;;;;;;;;
63;Modellgenerierung;Qwen3.5;4B;3;organized;3;slm_request_started;model:organized_phase3:TechnicalComponentsRequirementsModel:technical_requirement.txt;;;;;;;;;;;;;;
63;Modellgenerierung;Qwen3.5;4B;3;organized;3;slm_attempt_aborted;model:organized_phase3:TechnicalComponentsRequirementsModel:technical_requirement.txt;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
63;Modellgenerierung;Qwen3.5;4B;3;organized;3;slm_service_restart_finished;model:organized_phase3:TechnicalComponentsRequirementsModel:technical_requirement.txt;OK;2.203349600000365;;;;;;;;;;;;120.0
63;Modellgenerierung;Qwen3.5;4B;3;organized;3;slm_request_started;model:organized_phase3:TechnicalComponentsRequirementsModel:technical_requirement.txt;;;;;;;;;;;;;;
63;Modellgenerierung;Qwen3.5;4B;3;organized;3;slm_request_started;format_repair:model:organized_phase3:TechnicalComponentsRequirementsModel:technical_requirement.txt:attempt:1;;;;;;;;;;;;;;
63;Modellgenerierung;Qwen3.5;4B;3;organized;3;model_attempt_started;model:organized_phase3:ProductServiceModel:product.txt;;;;;;;;;;;;;;
63;Modellgenerierung;Qwen3.5;4B;3;organized;3;slm_request_started;model:organized_phase3:ProductServiceModel:product.txt;;;;;;;;;;;;;;
63;Modellgenerierung;Qwen3.5;4B;3;organized;3;slm_request_started;format_repair:model:organized_phase3:ProductServiceModel:product.txt:attempt:1;;;;;;;;;;;;;;
63;Modellgenerierung;Qwen3.5;4B;3;organized;3;pipeline_finished;;COMPLETED_WITH_ERRORS;5763.4290733;1278.6291041000004;27683;95452;123135;6;7;;0;;;;
64;Modellgenerierung;Qwen3.5;4B;3;organized;4;pipeline_started;;;;;;;;;;;;;;;
64;Modellgenerierung;Qwen3.5;4B;3;organized;4;model_attempt_started;model:organized_phase4:GoalModel:goal.txt;;;;;;;;;;;;;;
64;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_request_started;model:organized_phase4:GoalModel:goal.txt;;;;;;;;;;;;;;
64;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_request_started;format_repair:model:organized_phase4:GoalModel:goal.txt:attempt:1;;;;;;;;;;;;;;
64;Modellgenerierung;Qwen3.5;4B;3;organized;4;model_attempt_started;model:organized_phase4:BusinessProcessModel:business_process_1.txt;;;;;;;;;;;;;;
64;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_request_started;model:organized_phase4:BusinessProcessModel:business_process_1.txt;;;;;;;;;;;;;;
64;Modellgenerierung;Qwen3.5;4B;3;organized;4;model_attempt_started;model:organized_phase4:BusinessProcessModel:business_process_2.txt;;;;;;;;;;;;;;
64;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_request_started;model:organized_phase4:BusinessProcessModel:business_process_2.txt;;;;;;;;;;;;;;
64;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_attempt_aborted;model:organized_phase4:BusinessProcessModel:business_process_2.txt;;;;;;;;;1;;timeout;SLMTimeoutError;True;
64;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_service_restart_finished;model:organized_phase4:BusinessProcessModel:business_process_2.txt;OK;3.2408549000001585;;;;;;;;;;;;120.0
64;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_request_started;model:organized_phase4:BusinessProcessModel:business_process_2.txt;;;;;;;;;;;;;;
64;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_attempt_aborted;model:organized_phase4:BusinessProcessModel:business_process_2.txt;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
64;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_service_restart_finished;model:organized_phase4:BusinessProcessModel:business_process_2.txt;OK;3.233832800000073;;;;;;;;;;;;120.0
64;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_request_started;model:organized_phase4:BusinessProcessModel:business_process_2.txt;;;;;;;;;;;;;;
64;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_attempt_aborted;model:organized_phase4:BusinessProcessModel:business_process_2.txt;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
64;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_service_restart_finished;model:organized_phase4:BusinessProcessModel:business_process_2.txt;OK;3.248004200000196;;;;;;;;;;;;120.0
64;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_request_started;model:organized_phase4:BusinessProcessModel:business_process_2.txt;;;;;;;;;;;;;;
64;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_request_started;format_repair:model:organized_phase4:BusinessProcessModel:business_process_2.txt:attempt:1;;;;;;;;;;;;;;
64;Modellgenerierung;Qwen3.5;4B;3;organized;4;model_attempt_started;model:organized_phase4:BusinessProcessModel:business_process_3.txt;;;;;;;;;;;;;;
64;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_request_started;model:organized_phase4:BusinessProcessModel:business_process_3.txt;;;;;;;;;;;;;;
64;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_request_started;format_repair:model:organized_phase4:BusinessProcessModel:business_process_3.txt:attempt:1;;;;;;;;;;;;;;
64;Modellgenerierung;Qwen3.5;4B;3;organized;4;model_attempt_started;model:organized_phase4:ActorsResourcesModel:actors_ressources.txt;;;;;;;;;;;;;;
64;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_request_started;model:organized_phase4:ActorsResourcesModel:actors_ressources.txt;;;;;;;;;;;;;;
64;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_attempt_aborted;model:organized_phase4:ActorsResourcesModel:actors_ressources.txt;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
64;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_service_restart_finished;model:organized_phase4:ActorsResourcesModel:actors_ressources.txt;OK;3.2309534000000895;;;;;;;;;;;;120.0
64;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_request_started;model:organized_phase4:ActorsResourcesModel:actors_ressources.txt;;;;;;;;;;;;;;
64;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_attempt_aborted;model:organized_phase4:ActorsResourcesModel:actors_ressources.txt;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
64;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_service_restart_finished;model:organized_phase4:ActorsResourcesModel:actors_ressources.txt;OK;3.216950700000325;;;;;;;;;;;;120.0
64;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_request_started;model:organized_phase4:ActorsResourcesModel:actors_ressources.txt;;;;;;;;;;;;;;
64;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_request_started;format_repair:model:organized_phase4:ActorsResourcesModel:actors_ressources.txt:attempt:1;;;;;;;;;;;;;;
64;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_request_started;format_repair:model:organized_phase4:ActorsResourcesModel:actors_ressources.txt:attempt:2;;;;;;;;;;;;;;
64;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_attempt_aborted;format_repair:model:organized_phase4:ActorsResourcesModel:actors_ressources.txt:attempt:2;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
64;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_service_restart_finished;format_repair:model:organized_phase4:ActorsResourcesModel:actors_ressources.txt:attempt:2;OK;2.208632199999556;;;;;;;;;;;;120.0
64;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_request_started;format_repair:model:organized_phase4:ActorsResourcesModel:actors_ressources.txt:attempt:2;;;;;;;;;;;;;;
64;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_attempt_aborted;format_repair:model:organized_phase4:ActorsResourcesModel:actors_ressources.txt:attempt:2;;;;;;;;;1;;timeout;SLMTimeoutError;True;
64;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_service_restart_finished;format_repair:model:organized_phase4:ActorsResourcesModel:actors_ressources.txt:attempt:2;OK;2.1885700000002544;;;;;;;;;;;;120.0
64;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_request_started;format_repair:model:organized_phase4:ActorsResourcesModel:actors_ressources.txt:attempt:2;;;;;;;;;;;;;;
65;Modellgenerierung;Qwen3.5;4B;3;organized;4;pipeline_started;;;;;;;;;;;;;;;
65;Modellgenerierung;Qwen3.5;4B;3;organized;4;model_attempt_started;model:organized_phase4:ActorsResourcesModel:actors_ressources.txt;;;;;;;;;;;;;;
65;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_request_started;model:organized_phase4:ActorsResourcesModel:actors_ressources.txt;;;;;;;;;;;;;;
65;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_attempt_aborted;model:organized_phase4:ActorsResourcesModel:actors_ressources.txt;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
65;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_service_restart_finished;model:organized_phase4:ActorsResourcesModel:actors_ressources.txt;OK;2.1906913000002532;;;;;;;;;;;;120.0
65;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_request_started;model:organized_phase4:ActorsResourcesModel:actors_ressources.txt;;;;;;;;;;;;;;
65;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_attempt_aborted;model:organized_phase4:ActorsResourcesModel:actors_ressources.txt;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
65;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_service_restart_finished;model:organized_phase4:ActorsResourcesModel:actors_ressources.txt;OK;2.1779876999999033;;;;;;;;;;;;120.0
65;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_request_started;model:organized_phase4:ActorsResourcesModel:actors_ressources.txt;;;;;;;;;;;;;;
65;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_request_started;format_repair:model:organized_phase4:ActorsResourcesModel:actors_ressources.txt:attempt:1;;;;;;;;;;;;;;
65;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_request_started;format_repair:model:organized_phase4:ActorsResourcesModel:actors_ressources.txt:attempt:2;;;;;;;;;;;;;;
65;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_attempt_aborted;format_repair:model:organized_phase4:ActorsResourcesModel:actors_ressources.txt:attempt:2;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
65;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_service_restart_finished;format_repair:model:organized_phase4:ActorsResourcesModel:actors_ressources.txt:attempt:2;OK;2.1890450999999302;;;;;;;;;;;;120.0
65;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_request_started;format_repair:model:organized_phase4:ActorsResourcesModel:actors_ressources.txt:attempt:2;;;;;;;;;;;;;;
65;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_attempt_aborted;format_repair:model:organized_phase4:ActorsResourcesModel:actors_ressources.txt:attempt:2;;;;;;;;;1;;timeout;SLMTimeoutError;True;
65;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_service_restart_finished;format_repair:model:organized_phase4:ActorsResourcesModel:actors_ressources.txt:attempt:2;OK;2.219833899999685;;;;;;;;;;;;120.0
65;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_request_started;format_repair:model:organized_phase4:ActorsResourcesModel:actors_ressources.txt:attempt:2;;;;;;;;;;;;;;
65;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_attempt_aborted;format_repair:model:organized_phase4:ActorsResourcesModel:actors_ressources.txt:attempt:2;;;;;;;;;1;;timeout;SLMTimeoutError;True;
65;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_service_restart_finished;format_repair:model:organized_phase4:ActorsResourcesModel:actors_ressources.txt:attempt:2;OK;2.217916000000514;;;;;;;;;;;;120.0
65;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_request_started;format_repair:model:organized_phase4:ActorsResourcesModel:actors_ressources.txt:attempt:2;;;;;;;;;;;;;;
65;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_request_started;format_repair:model:organized_phase4:ActorsResourcesModel:actors_ressources.txt:attempt:3;;;;;;;;;;;;;;
65;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_attempt_aborted;format_repair:model:organized_phase4:ActorsResourcesModel:actors_ressources.txt:attempt:3;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
65;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_service_restart_finished;format_repair:model:organized_phase4:ActorsResourcesModel:actors_ressources.txt:attempt:3;OK;2.2277698999996574;;;;;;;;;;;;120.0
65;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_request_started;format_repair:model:organized_phase4:ActorsResourcesModel:actors_ressources.txt:attempt:3;;;;;;;;;;;;;;
65;Modellgenerierung;Qwen3.5;4B;3;organized;4;model_attempt_started;model:organized_phase4:ConceptsModel:concept.txt;;;;;;;;;;;;;;
65;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_request_started;model:organized_phase4:ConceptsModel:concept.txt;;;;;;;;;;;;;;
65;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_attempt_aborted;model:organized_phase4:ConceptsModel:concept.txt;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
65;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_service_restart_finished;model:organized_phase4:ConceptsModel:concept.txt;OK;2.222635000000082;;;;;;;;;;;;120.0
65;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_request_started;model:organized_phase4:ConceptsModel:concept.txt;;;;;;;;;;;;;;
65;Modellgenerierung;Qwen3.5;4B;3;organized;4;model_attempt_started;model:organized_phase4:TechnicalComponentsRequirementsModel:technical_requirement.txt;;;;;;;;;;;;;;
65;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_request_started;model:organized_phase4:TechnicalComponentsRequirementsModel:technical_requirement.txt;;;;;;;;;;;;;;
65;Modellgenerierung;Qwen3.5;4B;3;organized;4;model_attempt_started;model:organized_phase4:ProductServiceModel:product.txt;;;;;;;;;;;;;;
65;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_request_started;model:organized_phase4:ProductServiceModel:product.txt;;;;;;;;;;;;;;
65;Modellgenerierung;Qwen3.5;4B;3;organized;4;slm_request_started;format_repair:model:organized_phase4:ProductServiceModel:product.txt:attempt:1;;;;;;;;;;;;;;
65;Modellgenerierung;Qwen3.5;4B;3;organized;4;pipeline_finished;;COMPLETED_WITH_ERRORS;7048.2826921000005;2574.6015515999993;28792;158167;186959;4;7;;0;;;;
66;Modellgenerierung;Qwen3.5;9B;1;controlled;1;pipeline_started;;;;;;;;;;;;;;;
66;Modellgenerierung;Qwen3.5;9B;1;controlled;1;model_attempt_started;model:controlled_phase1:GoalModel:goal.txt;;;;;;;;;;;;;;
66;Modellgenerierung;Qwen3.5;9B;1;controlled;1;slm_request_started;model:controlled_phase1:GoalModel:goal.txt;;;;;;;;;;;;;;
66;Modellgenerierung;Qwen3.5;9B;1;controlled;1;model_attempt_started;model:controlled_phase1:BusinessProcessModel:business_process.txt;;;;;;;;;;;;;;
66;Modellgenerierung;Qwen3.5;9B;1;controlled;1;slm_request_started;model:controlled_phase1:BusinessProcessModel:business_process.txt;;;;;;;;;;;;;;
66;Modellgenerierung;Qwen3.5;9B;1;controlled;1;model_attempt_started;model:controlled_phase1:ActorsResourcesModel:actors_ressources.txt;;;;;;;;;;;;;;
66;Modellgenerierung;Qwen3.5;9B;1;controlled;1;slm_request_started;model:controlled_phase1:ActorsResourcesModel:actors_ressources.txt;;;;;;;;;;;;;;
66;Modellgenerierung;Qwen3.5;9B;1;controlled;1;model_attempt_started;model:controlled_phase1:ConceptsModel:concept.txt;;;;;;;;;;;;;;
66;Modellgenerierung;Qwen3.5;9B;1;controlled;1;slm_request_started;model:controlled_phase1:ConceptsModel:concept.txt;;;;;;;;;;;;;;
66;Modellgenerierung;Qwen3.5;9B;1;controlled;1;model_attempt_started;model:controlled_phase1:TechnicalComponentsRequirementsModel:technical_requirement.txt;;;;;;;;;;;;;;
66;Modellgenerierung;Qwen3.5;9B;1;controlled;1;slm_request_started;model:controlled_phase1:TechnicalComponentsRequirementsModel:technical_requirement.txt;;;;;;;;;;;;;;
66;Modellgenerierung;Qwen3.5;9B;1;controlled;1;model_attempt_started;model:controlled_phase1:ProductServiceModel:product.txt;;;;;;;;;;;;;;
